,price,bedrooms,bathrooms,view,sqft_living,sqft_land_area,floors,condition,grade,sqft_above,sqft_basement,year_built,sqft_avg_neighbor_living,sqft_avg_neighbor_land_area,latitude,longitude,clusters
20599,376000.0,3,2.0,0,1340,1384,3.0,3,8,1340,0,2008,1110,1384,47.6973,-122.35,1
20600,469995.0,4,2.5,0,2350,3800,2.0,3,8,2350,0,2014,2670,4180,47.4783,-122.123,1
20601,540000.0,3,2.5,0,1810,3930,2.0,3,8,1810,0,2008,1560,5100,47.7169,-122.02,1
20602,555000.0,4,2.5,0,3310,6500,2.0,3,8,3310,0,2012,2380,5000,47.515,-121.87,1
20603,445000.0,3,2.0,0,1620,5101,1.0,3,7,590,1030,2006,1700,7750,47.5448,-122.288,2
20604,256950.0,2,2.0,0,1070,635,2.0,3,9,720,350,2008,1070,928,47.5212,-122.357,1
20605,297000.0,4,2.5,0,2230,4952,2.0,3,8,2230,0,2011,2030,3721,47.3363,-122.211,1
20606,320000.0,4,2.5,0,1970,4558,2.0,3,8,1970,0,2005,1980,5123,47.3627,-122.04,1
20607,805000.0,5,4.5,0,4600,7810,2.0,3,9,3200,1400,2006,4480,6324,47.5381,-121.86,3
20608,799990.0,4,2.75,0,3110,6050,2.0,3,9,3110,0,2014,3590,6054,47.705,-122.126,3
20609,680000.0,4,2.5,0,3490,3677,2.0,3,9,2850,640,2007,3440,3600,47.774,-122.162,3
20610,395000.0,3,2.5,0,1600,1936,2.0,3,7,1600,0,2007,1600,1936,47.5629,-122.297,1
20611,732000.0,3,2.5,0,1960,3060,2.0,3,8,1960,0,2010,1220,3060,47.6764,-122.389,1
20613,220000.0,2,2.5,0,1000,1092,2.0,3,7,990,10,2004,1330,1466,47.5419,-122.271,1
20614,308625.0,2,2.0,0,1500,1408,3.0,3,7,1500,0,1999,1500,1245,47.7293,-122.343,1
20615,375000.0,3,2.5,0,2424,5931,2.0,3,9,2424,0,2014,2424,6036,47.3515,-122.134,1
20616,300000.0,4,2.5,0,2303,3826,2.0,3,8,2303,0,2006,2516,4500,47.3258,-122.165,1
20617,284000.0,3,2.5,0,1880,6008,2.0,3,7,1880,0,2009,2180,5185,47.3366,-122.052,1
20618,610000.0,2,2.0,0,1210,740,2.0,3,8,780,430,2014,1480,1171,47.6206,-122.3,1
20619,955000.0,4,3.25,0,3720,6765,2.0,3,9,3720,0,2012,3100,6790,47.688,-122.018,3
20620,982000.0,4,2.75,0,3610,8580,2.0,3,9,3610,0,2014,2360,8580,47.6706,-122.173,3
20621,359000.0,3,1.5,0,1360,885,3.0,3,8,1360,0,2008,1360,1167,47.6961,-122.349,1
20622,779380.0,5,2.5,0,2590,7084,2.0,3,8,2590,0,2014,3010,4823,47.7053,-122.113,1
20623,1510000.0,5,3.25,0,4390,11250,2.0,3,10,4390,0,2007,2160,9249,47.5785,-122.225,3
20624,635000.0,3,3.0,0,2290,1407,2.5,3,8,1890,400,2014,2230,1407,47.5446,-122.017,1
20625,1060000.0,4,3.75,0,3880,9979,2.5,3,10,3880,0,2007,3130,6112,47.5408,-121.992,3
20626,389500.0,3,2.5,0,1350,874,3.0,3,8,1270,80,2006,1350,886,47.549,-122.387,1
20627,359800.0,5,2.5,0,2170,2752,2.0,3,8,2170,0,2014,1800,2752,47.5165,-122.346,1
20628,399950.0,3,3.0,0,1296,1051,3.0,3,8,1296,0,2009,1520,1939,47.7175,-122.284,1
20629,320000.0,3,3.25,0,1530,1602,2.0,3,8,1140,390,2013,1450,1198,47.5555,-122.362,1
20630,255900.0,3,2.5,0,1489,3266,2.0,3,7,1489,0,2014,1537,3273,47.3452,-122.217,1
20631,380000.0,4,2.5,0,2130,4467,2.0,3,8,2130,0,2014,1830,8160,47.5108,-122.363,1
20632,580000.0,3,2.75,0,1430,1521,2.0,3,9,1130,300,2009,1930,2700,47.6353,-122.371,1
20633,545000.0,5,3.75,0,2380,7268,1.0,3,8,1430,950,2008,2040,10810,47.5571,-122.357,2
20634,451300.0,3,2.5,0,1420,814,2.0,3,8,1140,280,2008,1340,1382,47.5429,-122.387,1
20635,852880.0,4,3.25,0,3450,6184,2.0,3,9,3450,0,2014,3020,5369,47.6072,-122.054,3
20636,305000.0,4,2.5,0,1914,3150,2.0,3,8,1914,0,2009,1714,3164,47.43,-122.188,1
20637,295000.0,2,1.5,0,988,1080,3.0,3,7,988,0,2007,1128,1080,47.7123,-122.301,1
20638,261000.0,3,2.25,0,1584,2800,2.0,3,7,1584,0,2012,1584,2800,47.3451,-122.214,1
20639,560000.0,4,2.5,0,2630,5710,2.0,3,8,2630,0,2001,2550,5500,47.5342,-121.876,1
20640,795000.0,4,3.25,0,3520,5250,2.0,3,9,3520,0,2012,3220,5781,47.6869,-122.019,3
20641,384950.0,4,2.5,0,2380,4913,2.0,3,8,2380,0,2006,2580,5311,47.3607,-122.038,1
20642,500000.0,3,1.75,0,1410,1197,3.0,3,8,1410,0,2012,1350,2512,47.6558,-122.348,1
20643,640000.0,4,3.5,0,3220,5741,2.0,3,9,3220,0,2013,2960,6534,47.5169,-121.886,3
20644,418000.0,4,3.25,0,3266,5969,2.0,3,8,3266,0,2014,3087,5169,47.2975,-122.35,1
20645,799000.0,3,2.0,0,2550,4794,2.0,3,9,2550,0,2007,1630,5100,47.6955,-122.29,1
20646,552900.0,4,3.5,0,3828,18900,2.5,3,9,3828,0,2014,2120,18900,47.2851,-122.277,1
20647,539950.0,3,2.25,0,1670,1596,3.0,3,8,1670,0,2014,1640,1310,47.5402,-122.387,1
20648,524225.0,4,2.5,0,3056,11385,2.0,3,9,3056,0,2014,2849,8607,47.2905,-122.264,1
20649,424950.0,2,1.5,0,1000,1188,3.0,3,8,1000,0,2005,2300,3500,47.6823,-122.327,1
20650,560000.0,3,3.25,0,1530,1786,2.0,3,8,1200,330,2007,1390,2900,47.6783,-122.366,1
20651,715000.0,5,3.0,0,3490,6091,2.0,3,9,3490,0,2009,2870,5932,47.7744,-122.225,3
20652,300000.0,5,2.5,0,2760,6000,2.0,3,8,2760,0,2006,1360,6000,47.5289,-122.321,1
20653,405000.0,3,2.5,0,1440,2163,2.0,3,7,1440,0,2005,1440,2207,47.554,-121.998,1
20654,327000.0,3,3.0,0,1370,1001,3.0,3,8,1370,0,2009,1399,1151,47.7302,-122.355,1
20655,859950.0,6,4.0,0,3180,6551,2.0,3,9,3180,0,2014,3230,7602,47.6236,-122.023,3
20656,560000.0,4,3.0,0,2720,7570,2.0,3,9,2720,0,2008,1770,5705,47.7113,-122.349,1
20657,379900.0,3,2.5,0,1800,2792,2.0,3,8,1800,0,2011,1580,2617,47.5442,-122.371,1
20658,625000.0,3,2.5,0,3220,6409,2.0,3,9,3220,0,2008,3330,6231,47.4815,-122.127,1
20659,398096.0,3,2.5,0,2370,5321,2.0,3,8,2370,0,2014,2370,4357,47.37,-122.019,1
20660,315000.0,3,2.5,0,1410,1325,2.0,3,7,1180,230,2007,1270,1282,47.5582,-122.363,1
20661,939000.0,4,3.5,0,3640,6049,2.0,3,9,3640,0,2014,3590,6104,47.7049,-122.125,3
20662,674000.0,3,2.5,0,1920,3624,2.0,3,9,1920,0,2003,1930,3533,47.6647,-122.087,1
20663,306000.0,4,2.5,0,2267,3577,2.0,3,7,2267,0,2014,2056,3577,47.3384,-122.18,1
20664,2321000.0,5,4.75,0,5780,17004,2.0,3,11,4260,1520,2006,3460,10855,47.5802,-122.212,3
20665,394950.0,2,1.0,0,1131,1304,3.0,3,7,1131,0,2011,1131,1992,47.6912,-122.313,1
20666,914154.0,3,3.5,0,2940,6431,2.0,3,10,2940,0,2014,2760,6695,47.5818,-122.047,3
20667,496000.0,3,2.5,0,2180,4533,2.0,3,7,2180,0,2010,2180,7347,47.754,-122.215,1
20668,430100.0,3,2.25,0,1400,1078,2.0,3,8,940,460,2009,1420,1230,47.5701,-122.288,1
20670,502000.0,4,2.5,0,2680,5539,2.0,3,8,2680,0,2013,2680,5992,47.4759,-121.734,1
20671,310000.0,3,2.5,0,1300,3612,2.0,3,7,1300,0,2005,1390,2943,47.5328,-122.282,1
20672,349950.0,4,3.5,0,2796,3520,2.5,3,8,2796,0,2013,2040,5195,47.3427,-122.278,1
20673,625000.0,2,1.75,0,1460,1500,2.0,3,8,1000,460,2008,1440,4120,47.6853,-122.356,1
20674,1054710.0,4,3.5,3,4210,6481,2.0,3,9,3260,950,2014,3920,5331,47.5765,-122.072,3
20675,680000.0,4,2.75,0,2330,3920,2.0,3,9,2330,0,2005,2410,4063,47.5525,-121.99,1
20676,828950.0,4,3.5,1,3930,5680,2.0,3,9,2820,1110,2013,3700,5816,47.5528,-122.076,3
20677,274950.0,3,2.5,0,1608,4000,2.0,3,8,1608,0,2014,2009,4983,47.2582,-122.198,1
20678,293000.0,2,2.25,0,1610,1968,2.0,4,7,1610,0,1979,1950,1968,47.5184,-122.196,1
20679,795000.0,4,3.5,0,3200,3250,2.0,3,9,2670,530,2007,3400,3663,47.5515,-122.0,3
20680,282900.0,4,2.5,0,1710,3500,2.0,3,7,1710,0,2014,1710,3500,47.3448,-122.217,1
20681,909950.0,5,3.75,0,3050,8972,2.0,3,9,3050,0,2014,2750,8979,47.6819,-122.172,3
20682,922755.0,4,3.5,0,3560,4951,2.0,3,9,3560,0,2014,3540,5500,47.6178,-122.055,3
20683,424000.0,4,2.5,0,2650,8685,2.0,3,9,2650,0,2006,2650,7932,47.344,-122.269,1
20684,630000.0,3,2.5,0,3490,12410,2.0,3,8,2590,900,2009,1740,14448,47.4714,-122.071,1
20685,810000.0,4,3.25,0,4140,46173,2.0,3,9,4140,0,2007,2060,43103,47.7647,-122.213,3
20686,256703.0,3,2.0,0,1670,4441,1.0,3,7,1670,0,2014,1670,4622,47.1948,-121.975,1
20687,386380.0,3,2.5,0,1720,3600,2.0,3,7,1720,0,2010,1720,3600,47.6856,-122.013,1
20688,485000.0,2,2.0,0,1510,3961,1.0,3,8,1510,0,2010,1510,3962,47.709,-122.018,1
20689,275000.0,3,2.25,0,1450,4040,2.0,3,7,1450,0,2010,1610,4040,47.3665,-122.022,1
20690,370000.0,4,2.5,0,1812,5026,2.0,3,8,1812,0,2011,2440,6007,47.4513,-122.202,1
20691,499950.0,2,2.25,0,1060,1208,2.0,3,8,940,120,2005,1300,1169,47.6371,-122.327,1
20692,502000.0,3,2.5,0,1600,3073,3.0,3,8,1600,0,2009,1130,2921,47.5934,-122.298,1
20693,654000.0,3,3.25,0,1530,1565,2.0,3,8,1280,250,2005,1530,1381,47.6179,-122.312,1
20694,575000.0,4,2.25,0,2070,1230,3.0,3,9,1500,570,2013,1569,4802,47.5775,-122.41,1
20695,500000.0,4,2.5,0,3630,7482,2.0,3,10,3630,0,2008,1600,15716,47.4565,-122.287,1
20696,554000.0,3,2.5,0,2140,4126,2.0,3,8,1960,180,2005,2280,2615,47.5368,-122.073,1
20697,360000.0,4,1.75,0,2010,12188,1.0,4,7,1150,860,1960,1720,8475,47.5013,-122.147,2
20698,619990.0,4,2.75,0,2630,4501,2.0,3,8,2630,0,2015,2380,4599,47.7748,-122.244,1
20699,317500.0,4,2.5,0,2233,6025,2.0,3,7,2233,0,2012,1544,6036,47.2599,-122.256,1
20700,564950.0,4,2.75,0,2990,4521,2.0,3,7,2990,0,2014,2580,7539,47.7401,-122.226,1
20701,545000.0,2,1.25,0,1240,2150,2.0,3,8,1240,0,2014,1340,5289,47.6884,-122.374,1
20702,333700.0,3,2.5,0,2230,5050,2.0,3,7,2230,0,2006,2260,5050,47.3359,-122.055,1
20703,1480000.0,3,3.25,0,3700,2264,2.0,3,11,2280,1420,1998,3930,2567,47.6653,-122.205,3
20704,530000.0,4,3.0,0,2290,5105,2.0,3,8,2290,0,2012,2450,5105,47.7727,-122.237,1
20705,396000.0,2,1.5,0,950,865,3.0,3,8,950,0,2006,1290,1189,47.6714,-122.382,1
20706,305000.0,2,1.75,0,1120,758,2.0,3,7,1120,0,2012,1150,758,47.5325,-122.072,1
20707,380000.0,5,3.5,0,2420,4670,2.0,3,7,2420,0,2013,1430,4468,47.5241,-122.285,1
20708,305000.0,4,2.5,0,1714,3250,2.0,3,8,1714,0,2010,1714,3250,47.429,-122.189,1
20709,440000.0,4,2.5,0,2230,5650,2.0,3,7,2230,0,2011,1590,7241,47.5073,-122.168,1
20710,459000.0,4,3.0,0,2530,10000,2.0,3,7,2530,0,2013,1420,9898,47.431,-122.335,1
20711,530000.0,3,3.5,0,1550,1233,2.0,3,8,1160,390,2005,1490,1539,47.6034,-122.309,1
20712,600000.0,4,2.75,0,3110,11225,2.0,3,8,3110,0,2012,2610,8535,47.4865,-122.143,1
20713,515000.0,3,3.0,0,2100,2409,2.0,3,8,1660,440,2008,1900,2400,47.5973,-122.298,1
20714,275000.0,4,2.5,0,2150,3721,2.0,3,8,2150,0,2007,2150,3721,47.3363,-122.215,1
20715,540000.0,3,1.75,0,1630,1404,2.0,3,8,1020,610,2014,1420,1670,47.6646,-122.367,1
20716,445000.0,3,2.5,0,2230,7934,2.0,3,7,2230,0,2005,2310,4818,47.5439,-121.88,1
20717,285000.0,3,2.5,0,1320,955,3.0,3,7,1320,0,2009,1300,1003,47.5202,-122.357,1
20718,480000.0,3,2.5,0,1590,1431,2.0,3,8,1060,530,2010,1620,1548,47.5893,-122.309,1
20719,440000.0,5,3.25,0,2610,3642,2.0,3,8,2080,530,2005,1750,3118,47.535,-122.284,1
20720,287450.0,3,2.5,0,1440,2500,2.0,3,7,1440,0,2008,1440,5000,47.5123,-122.358,1
20721,507950.0,4,2.5,0,2630,6283,2.0,3,9,2630,0,2006,2630,7210,47.5079,-122.158,1
20722,750000.0,3,3.5,0,3390,10078,2.0,3,10,3040,350,2012,3290,12332,47.537,-122.185,3
20723,425000.0,3,1.5,0,1400,1022,3.0,3,8,1400,0,2007,1270,1205,47.6989,-122.317,1
20724,420000.0,3,3.5,0,1900,2133,2.0,3,8,1520,380,2009,1530,3264,47.5675,-122.369,1
20725,394950.0,3,2.5,0,1350,1250,3.0,3,8,1270,80,2006,1350,886,47.5491,-122.387,1
20726,635000.0,4,3.25,2,3420,6752,2.0,3,9,3030,390,2012,3010,5172,47.517,-121.876,3
20727,513000.0,3,2.5,0,2150,161607,2.0,3,7,1330,820,1995,2400,207781,47.4178,-121.937,1
20728,380000.0,4,2.5,0,2110,5306,2.0,3,8,2110,0,2012,2250,5306,47.356,-122.057,1
20729,1130000.0,4,3.25,1,3810,8519,1.0,3,10,2680,1130,2007,3240,10748,47.699,-122.207,3
20730,540000.0,5,3.0,0,2870,4369,2.0,3,8,2090,780,2007,2640,4610,47.7449,-122.192,1
20731,352499.0,2,2.25,0,1240,705,2.0,3,7,1150,90,2009,1240,750,47.5321,-122.073,1
20732,603000.0,4,3.5,0,3610,6345,2.0,3,9,2370,1240,2008,3010,29279,47.4283,-122.102,3
20733,685000.0,4,2.5,0,2310,5100,2.0,3,9,2310,0,2013,1260,5100,47.7039,-122.36,1
20734,330675.0,4,3.0,0,1930,3031,1.0,3,7,1200,730,2006,1930,2611,47.7457,-121.985,1
20735,275000.0,3,3.0,0,1390,1080,2.0,3,7,1140,250,2006,1450,1081,47.5323,-122.281,1
20736,259950.0,3,2.5,0,1578,7340,2.0,3,7,1578,0,2010,1850,7200,47.3771,-122.186,1
20737,441000.0,3,2.0,0,1720,15000,1.0,3,9,1720,0,2011,1900,15337,47.6927,-121.92,1
20738,1135000.0,5,3.75,0,4700,11237,2.0,3,10,2930,1770,2006,3180,13140,47.6624,-122.197,3
20739,590000.0,3,3.5,0,1970,5079,2.0,3,8,1680,290,2007,1940,6000,47.5816,-122.296,1
20740,497000.0,3,2.25,0,1460,1353,2.0,3,8,1050,410,2012,1690,3776,47.5774,-122.412,1
20741,345500.0,3,2.5,0,1930,4000,2.0,3,8,1930,0,2014,2050,4000,47.3518,-122.275,1
20742,562500.0,3,2.25,0,1300,907,2.0,3,8,1000,300,2006,1300,1169,47.6371,-122.327,1
20743,355000.0,3,2.25,0,1445,1087,2.0,3,7,1300,145,2005,1410,1336,47.5339,-122.067,1
20744,345000.0,2,2.25,0,860,696,2.0,3,9,860,0,2009,1100,3000,47.5663,-122.29,1
20745,478000.0,3,2.5,0,3040,4535,2.0,3,9,3040,0,2007,2670,4666,47.51,-122.185,1
20746,391500.0,3,2.5,0,2424,6143,2.0,3,9,2424,0,2014,2381,6036,47.3512,-122.135,1
20747,265000.0,2,1.5,0,1084,3427,2.0,3,7,1084,0,1976,1084,6250,47.7117,-122.326,0
20748,395000.0,3,2.5,0,2510,5320,2.0,3,8,2510,0,2005,1820,5736,47.5374,-122.357,1
20749,286308.0,2,1.5,0,1220,1036,3.0,3,7,1220,0,2006,1210,659,47.7348,-122.347,1
20750,370000.0,2,2.25,0,1280,835,2.0,3,7,1080,200,2009,1280,1246,47.5592,-122.284,1
20751,1079000.0,5,3.5,0,3740,5610,2.0,3,9,2860,880,2014,1520,4590,47.6764,-122.392,3
20752,298900.0,3,2.5,0,1852,4000,2.0,3,7,1852,0,2014,2475,4000,47.3451,-122.209,1
20753,775000.0,4,2.5,0,2580,5787,2.0,3,9,2580,0,2007,2580,4410,47.5416,-121.994,1
20754,790000.0,4,3.5,0,3190,31450,2.0,3,9,3190,0,2010,3000,72745,47.501,-121.902,3
20755,1050000.0,3,2.5,0,3400,5119,2.0,3,8,2300,1100,2014,1740,5969,47.6843,-122.305,1
20756,249000.0,2,1.5,0,1090,2686,2.0,3,7,1090,0,1982,1160,2158,47.717,-122.19,0
20757,348000.0,3,2.0,0,2360,6145,1.0,3,8,2360,0,2011,2304,5880,47.3564,-122.198,1
20758,358000.0,5,2.5,0,2460,5604,2.0,3,8,2460,0,2011,2210,6395,47.3658,-122.037,1
20759,260000.0,5,2.5,0,2025,7760,2.0,3,7,2025,0,2007,1664,9000,47.2671,-122.256,1
20760,765000.0,4,3.0,0,4410,5104,2.0,3,9,3400,1010,2006,4390,5537,47.5392,-121.861,3
20761,739000.0,3,2.5,0,2810,5400,2.0,3,9,2810,0,2005,2870,5400,47.7065,-122.118,1
20762,890000.0,5,3.5,0,4490,6000,2.0,3,10,3200,1290,2006,4530,6000,47.5396,-122.073,3
20763,462000.0,4,2.5,0,3070,6432,2.0,3,9,3070,0,2006,2910,5106,47.4487,-122.205,1
20764,380000.0,4,2.5,0,1984,32400,1.0,3,8,1564,420,1962,1390,9152,47.36,-122.318,2
20765,770000.0,5,3.5,2,4750,8234,2.0,3,10,3350,1400,2013,2160,14496,47.3574,-122.318,3
20766,641000.0,4,3.25,0,2760,4104,2.0,3,8,1900,860,2014,2760,5186,47.5286,-122.187,1
20767,2300000.0,4,4.0,4,4360,8175,2.5,3,10,3940,420,2007,2670,8525,47.5724,-122.104,3
20768,369000.0,4,2.5,0,3060,27251,1.5,3,8,3060,0,2008,1760,27251,47.1967,-121.966,1
20769,1112000.0,4,3.0,0,2770,2650,2.0,3,9,2180,590,2014,1820,2960,47.6435,-122.354,1
20770,357000.0,5,2.5,0,2990,9240,2.0,3,8,2990,0,2015,1970,18110,47.7384,-122.348,1
20771,650000.0,3,2.75,0,1540,1251,2.0,3,8,1230,310,2002,1540,1287,47.6298,-122.321,1
20772,563500.0,3,2.5,0,1400,1312,3.5,3,8,1400,0,2007,1350,1312,47.6534,-122.355,1
20773,345000.0,3,2.5,0,1680,2229,2.0,3,7,1680,0,2007,1230,9300,47.7484,-122.322,1
20774,479950.0,3,2.0,0,2260,7163,1.0,3,9,2260,0,2012,2340,6730,47.4593,-122.136,1
20775,660000.0,4,3.5,0,3400,5196,2.0,3,9,3400,0,2012,3170,5260,47.5169,-121.884,3
20776,800000.0,4,2.5,0,2930,5000,2.0,3,9,2760,170,2007,3230,5778,47.5424,-122.12,3
20777,253101.0,3,2.0,0,1239,6036,1.0,3,7,1239,0,2009,2060,5746,47.3689,-122.175,0
20778,555000.0,3,3.5,0,2100,2479,2.0,3,9,1450,650,2011,1800,2457,47.562,-122.292,1
20780,380000.0,4,1.0,0,1200,2171,1.5,3,7,1200,0,1933,1130,1598,47.7076,-122.342,0
20781,239000.0,2,1.5,0,680,772,2.0,3,7,680,0,2005,690,1059,47.695,-122.343,0
20782,760000.0,4,3.25,0,2690,3995,2.0,3,9,2060,630,2014,1810,4590,47.532,-122.384,1
20783,430000.0,4,2.5,0,2750,7200,2.0,3,8,2750,0,2011,2750,7200,47.7327,-121.966,1
20784,660000.0,3,2.5,0,2450,4332,2.0,3,8,2450,0,2010,2450,4154,47.6942,-122.016,1
20785,399963.0,4,2.5,0,2620,4050,2.0,3,8,2620,0,2014,2030,3944,47.5017,-122.34,1
20786,411000.0,2,2.0,0,1130,1148,2.0,3,9,800,330,2007,1350,1201,47.6023,-122.314,1
20787,483453.0,4,2.75,0,2790,5527,2.0,3,8,2790,0,2014,2620,5509,47.4827,-121.773,1
20788,469950.0,3,2.0,0,1820,1357,3.0,3,9,1820,0,2014,1710,1372,47.5432,-122.376,1
20789,504058.0,4,2.75,0,2910,7467,2.0,3,8,2910,0,2013,2790,7868,47.4841,-121.772,1
20790,425996.0,4,2.5,0,2568,5000,2.0,3,9,2568,0,2014,2547,4500,47.2596,-122.194,1
20791,760005.0,4,2.75,0,3090,5859,2.0,3,9,3090,0,2010,2960,5250,47.6057,-122.047,3
20792,699999.0,2,2.0,0,1460,1085,2.0,3,8,950,510,2014,1580,1202,47.6205,-122.299,1
20793,749950.0,3,2.5,0,2010,2263,2.0,3,8,1340,670,2014,1500,2670,47.6088,-122.311,1
20794,674600.0,4,2.5,0,2610,5140,2.0,3,8,2610,0,2006,1190,5101,47.6951,-122.346,1
20795,450000.0,2,1.5,0,960,1000,2.0,3,8,920,40,2008,1200,1297,47.6489,-122.335,1
20796,272000.0,3,2.5,0,1528,7616,2.0,3,7,1528,0,2011,1850,7340,47.3774,-122.186,1
20797,450000.0,2,1.5,0,1310,1264,2.0,3,8,1120,190,2006,1330,1265,47.5772,-122.409,1
20798,643950.0,3,2.25,0,1760,2122,3.0,3,9,1760,0,2015,1420,1618,47.5633,-122.385,1
20799,290000.0,3,2.5,0,1420,3542,2.0,3,8,1310,110,2007,1180,1622,47.7731,-122.343,1
20800,378000.0,3,2.5,0,1650,2082,3.0,3,8,1650,0,2007,1650,1965,47.7108,-122.332,1
20801,728050.0,3,2.5,0,2320,6775,1.0,3,8,2320,0,2008,1680,4750,47.7158,-122.016,1
20802,499160.0,4,2.5,0,2628,11466,2.0,3,9,2628,0,2014,2849,10909,47.2904,-122.264,1
20803,536000.0,4,2.5,0,2520,4831,2.0,3,8,2520,0,2009,2430,3937,47.7711,-122.168,1
20804,419900.0,5,3.5,0,2880,5000,2.0,3,8,2260,620,2012,2590,4800,47.3455,-122.023,1
20805,469000.0,3,2.25,0,1440,1362,3.0,3,7,1440,0,2014,1180,2603,47.6908,-122.365,1
20806,374000.0,3,2.5,0,2185,6042,2.0,3,9,2185,0,2009,2297,5876,47.3573,-122.202,1
20807,182568.0,4,1.5,0,1500,2106,2.0,3,7,1500,0,2014,1490,2175,47.5669,-122.297,1
20808,334888.0,3,2.5,0,1769,7324,2.0,3,9,1769,0,2012,2502,6017,47.3307,-122.188,1
20809,799900.0,4,4.0,3,3650,18223,2.0,3,9,3330,320,2013,3220,11022,47.5442,-122.116,3
20810,383000.0,4,2.5,0,2160,6223,2.0,3,8,2160,0,2010,2160,5555,47.3494,-122.042,1
20811,580000.0,3,2.5,0,1820,374616,2.0,3,7,1820,0,1999,1870,220654,47.6539,-121.959,1
20812,351999.0,3,2.5,0,2370,4200,2.0,3,8,2370,0,2014,2370,4200,47.3706,-122.017,1
20813,1325000.0,3,3.0,2,3180,2758,2.0,3,11,2240,940,2008,2420,2758,47.6377,-122.342,3
20814,312000.0,3,2.5,0,1780,4077,2.0,3,8,1780,0,2011,1970,4077,47.3568,-122.056,1
20815,674950.0,4,3.5,0,2650,3127,2.0,3,8,2230,420,2011,2330,3137,47.5381,-122.046,1
20816,1105000.0,5,2.75,0,3300,7560,2.0,3,10,3300,0,2007,3150,8580,47.6467,-122.118,3
20817,415000.0,2,2.5,0,1160,1219,3.0,3,8,1160,0,2007,1320,2800,47.6543,-122.358,1
20818,1250000.0,3,3.0,0,3460,5353,2.0,3,10,2850,610,2007,2460,6325,47.5858,-122.393,3
20819,208800.0,3,2.5,0,1390,2450,2.0,3,7,1390,0,2009,1390,2450,47.5298,-122.269,1
20820,452000.0,2,2.5,0,1260,1131,3.0,3,8,1260,0,2006,1490,2500,47.6715,-122.384,1
20821,837000.0,5,2.75,0,2940,5225,2.0,3,8,2760,180,2010,3090,6261,47.6879,-122.107,3
20822,780000.0,5,3.5,0,3190,4247,2.0,3,8,2430,760,2013,2580,3989,47.7016,-122.103,3
20823,1485000.0,4,3.5,0,3930,6120,2.0,3,10,3310,620,2007,3390,6120,47.6646,-122.28,3
20824,1600000.0,5,3.75,0,3570,10125,2.0,3,10,3570,0,2014,1760,10125,47.5639,-122.223,3
20825,369946.0,3,2.5,0,2420,4725,2.0,3,8,2420,0,2014,2370,4200,47.371,-122.018,1
20826,530000.0,3,2.75,2,3400,7200,2.0,3,9,2470,930,2009,1580,8676,47.4878,-122.191,3
20827,386000.0,4,2.5,0,2478,6079,2.0,3,8,2478,0,2012,2279,6079,47.3524,-122.175,1
20828,1900000.0,4,2.5,2,3070,7830,2.0,3,11,1970,1100,2009,2440,4682,47.593,-122.291,3
20829,735000.0,4,3.5,2,3200,7605,2.0,3,9,2500,700,2013,2240,4416,47.3443,-122.327,3
20830,1750000.0,5,3.25,3,5790,12739,2.0,3,10,4430,1360,2014,5790,13928,47.538,-122.114,3
20831,489950.0,3,2.25,0,1590,926,3.0,3,8,1590,0,2014,1640,1321,47.5402,-122.387,1
20832,357500.0,3,3.0,0,1730,1442,2.0,3,8,1440,290,2008,1370,1524,47.5344,-122.348,1
20833,329995.0,4,2.5,0,2303,3680,2.0,3,8,2303,0,2013,2303,3760,47.2599,-122.283,1
20834,414000.0,3,2.5,0,1790,3754,2.0,3,8,1790,0,2013,1800,3393,47.534,-121.841,1
20835,533500.0,3,3.5,0,2490,3517,2.0,3,8,1720,770,2005,1600,2378,47.5341,-122.067,1
20836,402395.0,4,2.5,0,2669,5385,2.0,3,9,2669,0,2014,2669,4645,47.3262,-122.165,1
20837,725000.0,4,3.25,0,2610,2552,2.0,3,10,2160,450,2008,2610,2664,47.5322,-122.076,1
20838,1275000.0,6,5.25,0,6160,27490,2.0,3,11,4040,2120,2007,4225,9100,47.6094,-122.023,3
20839,239800.0,2,1.75,0,1290,1493,2.0,3,8,1290,0,2014,1410,1875,47.5171,-122.346,1
20840,616950.0,5,3.5,0,3560,5008,2.0,3,8,2810,750,2013,2910,5026,47.5542,-122.359,3
20841,1258000.0,4,3.25,3,4360,6000,2.0,3,11,3400,960,2007,4310,6000,47.5408,-121.994,3
20842,435000.0,3,2.25,0,1230,1238,2.0,3,8,1080,150,2009,1230,953,47.6519,-122.384,1
20843,925000.0,4,3.25,0,3640,60086,2.0,3,10,3640,0,2005,2900,51721,47.6328,-122.016,3
20844,631500.0,2,2.5,0,1780,2493,3.0,3,8,1780,0,1981,2050,4400,47.6704,-122.358,1
20845,399995.0,3,1.5,0,1140,1069,3.0,3,8,1140,0,2005,1230,1276,47.6907,-122.342,1
20846,369950.0,3,2.0,0,1270,1320,3.0,3,8,1270,0,2006,1370,1320,47.6937,-122.342,1
20847,475000.0,5,3.5,0,2780,3583,2.0,3,8,2180,600,2005,2640,3850,47.4879,-122.152,1
20848,353000.0,4,2.5,0,1912,5000,2.0,3,8,1912,0,2012,2020,5000,47.3511,-122.275,1
20849,329950.0,4,2.5,0,2300,9690,2.0,3,8,2300,0,2006,1200,9085,47.2793,-122.352,1
